,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,age^2,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,13.0,20.0
40049,0.141771646,45,0,2596.0,6623.0,8,0,2,0,0.0,2025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73325,0.0,43,0,0.39885734700000003,5600.0,12,0,2,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72296,0.24652537600000002,37,0,0.587339362,2100.0,11,0,0,0,2.0,1369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141408,0.068978045,53,0,0.373290137,8333.0,7,0,2,0,1.0,2809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64800,0.43501920899999996,48,0,0.575395915,4356.0,23,0,0,0,2.0,2304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139607,0.007679846,64,0,0.055973611,9700.0,10,0,0,0,1.0,4096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120094,0.37437121,55,0,0.29918474100000003,6500.0,16,0,1,0,0.0,3025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138139,0.131139179,53,0,1660.0,6623.0,14,0,2,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86986,0.843332865,32,5,1618.0,6623.0,23,0,0,0,1.0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74036,0.334599757,48,0,0.209731898,9473.0,7,0,2,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119229,0.06311711,71,0,463.0,6623.0,3,0,0,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139718,0.9999998999999999,91,0,392.0,6623.0,0,0,0,0,0.0,8281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125099,1.02866189,76,2,1867.0,6623.0,6,1,3,0,0.0,5776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137152,0.011737381000000002,62,0,0.113510919,8333.0,6,0,0,0,2.0,3844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83938,0.56967776,56,0,0.152099753,8500.0,8,0,0,0,1.0,3136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39961,0.009282826999999999,78,0,35.0,6623.0,10,0,0,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71275,0.315786384,48,2,0.504326091,5200.0,12,1,1,1,2.0,2304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35216,0.03914727,83,0,0.008541601,3160.0,2,0,0,0,0.0,6889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111269,0.0,27,0,541.0,6623.0,9,0,0,0,1.0,729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115947,0.054594540999999996,54,0,16.0,6623.0,1,0,0,0,1.0,2916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44773,0.35179888600000003,50,0,0.147428064,9000.0,8,0,0,1,1.0,2500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124273,0.256790462,69,0,3266.0,6623.0,13,0,2,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50548,0.034199022999999995,44,0,0.107475574,4400.0,6,0,0,0,2.0,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140328,0.7314908440000001,37,0,0.346449136,3125.0,4,0,1,0,0.0,1369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7878,0.39387358,33,0,0.5440521079999999,2916.0,10,0,1,0,0.0,1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27111,0.0,33,0,0.308648369,1930.0,8,0,0,0,1.0,1089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94539,0.036033103999999996,87,0,0.083152808,6000.0,11,0,1,0,0.0,7569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141020,1.003428082,31,0,0.344787193,2560.0,4,0,0,0,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107074,0.710554149,35,0,0.219080263,3500.0,7,0,0,0,1.0,1225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86476,0.435946614,52,0,0.406299475,12000.0,14,0,2,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106675,0.022172928999999997,74,0,0.212938938,5780.0,12,0,1,0,0.0,5476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64608,0.061364620999999994,67,0,0.006951466,7911.0,1,0,0,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99826,0.049067402999999996,67,0,0.732110752,2780.0,13,0,2,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114851,0.039790009,38,0,64.0,6623.0,4,0,0,0,0.0,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85685,0.921286088,37,0,0.428609519,7500.0,10,0,1,0,2.0,1369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22101,0.027603597999999997,56,0,1010.0,6623.0,15,0,1,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128945,0.03831644,31,0,320.0,6623.0,3,0,0,0,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11437,0.995500225,39,0,1.05935153,5458.0,9,0,2,0,0.0,1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132259,0.9999998999999999,41,0,241.0,6623.0,3,0,0,0,2.0,1681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91212,0.00015305899999999999,57,0,0.03702709999999999,7453.0,9,0,0,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39263,0.003545768,84,0,5.0,6623.0,8,0,0,0,0.0,7056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11235,0.931825674,60,0,5979.0,6623.0,6,0,2,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138581,0.051703065,68,0,125.0,6623.0,10,0,0,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36256,0.20593083399999998,49,0,0.196870772,17000.0,21,0,2,0,1.0,2401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71305,0.676420903,43,0,0.098596332,8833.0,7,0,0,1,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102744,0.409278387,53,0,0.6829475220000001,8250.0,15,0,2,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110997,0.0,41,1,0.509122719,4000.0,11,0,1,0,1.0,1681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82663,0.0,61,0,0.507278341,6800.0,13,0,3,0,1.0,3721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9676,0.087759184,42,0,5.757475082999999,300.0,7,0,1,0,1.0,1764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90618,0.052268768,76,0,0.143978267,3312.0,3,0,0,0,0.0,5776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60822,0.055578579,68,0,0.258932002,5205.0,17,0,0,0,1.0,4624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22132,0.067446628,68,0,428.0,6623.0,10,0,1,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130819,0.736010243,49,0,4832.0,6623.0,12,0,2,0,2.0,2401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24663,0.222432087,76,0,126.0,6623.0,8,0,0,0,0.0,5776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123370,0.99791684,37,0,0.262888992,6458.0,9,0,0,0,1.0,1369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,0.9565295490000001,33,0,0.222841226,14000.0,8,0,2,0,3.0,1089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68217,0.0007142569999999999,67,0,0.0,6623.0,5,0,0,0,0.0,4489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74809,0.545384281,33,3,2268.0,6623.0,14,0,2,0,1.0,1089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51206,0.479296437,58,0,0.5057151679999999,3236.0,7,0,2,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75974,0.14773253,56,0,0.189835072,5941.0,14,0,0,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76655,0.059929338,44,0,3.46506986,500.0,3,0,1,0,2.0,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24560,0.584510387,55,0,0.347070283,6672.0,5,0,1,0,3.0,3025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86490,0.9999998999999999,82,0,0.0,6623.0,2,0,0,0,1.0,6724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13848,1.018497688,61,2,0.354112694,6175.0,5,3,1,0,0.0,3721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83009,0.18474464100000001,52,1,2.471264368,2000.0,14,0,4,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126132,0.262727688,73,0,0.5935828879999999,5422.0,10,0,4,0,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81887,0.027371456000000002,81,0,0.015447523999999999,2200.0,4,0,0,0,0.0,6561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74899,0.9999998999999999,44,0,0.45001448899999996,3450.0,2,1,2,0,3.0,1936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106390,0.7644710579999999,30,0,0.341742028,2100.0,5,0,1,0,1.0,900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77282,0.079925048,65,1,0.291198617,8100.0,9,0,1,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98324,0.006148233,62,0,4991.0,6623.0,8,0,4,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120694,0.070533314,61,1,0.166666667,4601.0,11,0,1,0,0.0,3721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126906,0.0,62,0,0.30441793,3100.0,9,0,0,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115485,0.0,29,0,0.0,2700.0,1,0,0,0,0.0,841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92618,0.073790696,54,0,0.22035149899999998,13541.0,27,0,2,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5078,0.001670569,47,0,2547.0,6623.0,11,0,1,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112600,0.09212363900000001,58,0,0.523344652,2355.0,12,0,2,0,1.0,3364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30571,0.207105185,68,0,0.4332117999999999,3016.0,17,0,1,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135361,0.006274981999999999,57,0,0.258617406,5250.0,11,0,1,0,3.0,3249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83291,0.033848344,64,0,0.186962607,5000.0,10,0,1,0,0.0,4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57429,0.604276775,42,1,0.678264347,5000.0,17,0,1,1,2.0,1764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85288,0.009117921999999999,71,0,0.288425047,1580.0,8,0,0,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37099,0.996000667,32,0,0.462341702,4500.0,8,0,1,0,0.0,1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28053,0.45154845200000004,23,1,0.014428413000000001,900.0,3,0,0,0,0.0,529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130145,0.438778293,40,0,0.309484193,1201.0,4,0,0,0,1.0,1600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99076,0.722680223,39,1,0.503433321,8300.0,9,0,2,0,0.0,1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97436,0.395900818,47,1,0.764478764,2330.0,10,0,1,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114787,0.0,80,0,0.001332445,1500.0,6,0,0,0,0.0,6400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106878,0.30785664,56,0,2.104934416,1600.0,4,0,2,0,2.0,3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89881,0.9999998999999999,51,0,4717.0,6623.0,13,0,3,0,2.0,2601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33516,0.554817276,35,2,19.0,6623.0,2,1,0,1,0.0,1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139683,0.037898105,59,0,0.0069073780000000005,3184.0,1,0,0,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42884,0.139370786,54,0,0.160861444,9100.0,10,0,0,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129511,0.017702588999999998,55,0,0.246555862,11250.0,14,0,1,0,0.0,3025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29872,0.876555938,61,0,1.404865733,4356.0,11,0,2,0,1.0,3721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107256,0.237930487,49,0,13.56723879,6000.0,12,0,2,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89631,0.027932283,50,0,0.769376457,6863.0,8,0,3,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38405,0.0,60,1,1068.0,6623.0,5,0,1,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18579,0.00922232,35,1,0.458167331,12800.0,11,0,4,0,0.0,1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76314,0.34374607700000004,66,0,0.299948954,9794.0,22,0,1,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53652,0.16028498800000002,44,0,0.394580645,3874.0,4,0,1,0,3.0,1936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25385,0.379155211,31,0,0.012140689,11201.0,2,0,0,0,2.0,961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12981,0.402872183,59,0,0.5860021870000001,6400.0,10,0,1,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114270,0.261976526,55,0,5157.0,6623.0,10,0,1,1,1.0,3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56657,0.000663095,60,1,0.00019996,5000.0,7,0,0,0,1.0,3600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18836,0.097183146,49,0,0.24961353100000003,10996.0,8,0,2,0,2.0,2401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88889,0.0014833379999999998,63,0,4105.0,6623.0,11,0,3,0,0.0,3969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44319,0.23861505800000002,47,0,171.0,6623.0,3,0,0,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,0.9999998999999999,45,1,0.36975349799999996,1500.0,2,0,0,0,1.0,2025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60187,0.9999998999999999,50,0,0.6923446120000001,4166.0,4,1,1,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33490,0.06623470099999999,48,1,943.0,6623.0,4,0,1,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5948,0.0,75,0,8.0,6623.0,4,0,0,0,0.0,5625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9909,0.174619091,57,0,0.31069926800000003,6420.0,14,0,1,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123031,0.098514924,49,0,875.0,1.0,5,0,2,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148946,0.255938963,79,0,0.566354944,9516.0,5,0,2,0,0.0,6241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76558,0.101627547,44,0,0.31292517,4850.0,11,0,1,0,1.0,1936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6804,0.089533284,58,0,0.304763071,8166.0,13,0,4,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124358,0.232980333,59,0,0.512070227,4100.0,9,0,2,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64694,0.9999998999999999,49,0,0.0,8035.0,0,0,0,0,4.0,2401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47676,0.022746002999999997,62,0,0.004204625,2853.0,3,0,0,0,1.0,3844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93358,0.043349048,60,0,1503.0,6623.0,13,0,0,0,0.0,3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143583,0.808496455,56,0,0.515324421,6133.0,15,0,2,0,4.0,3136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149324,0.32560572,39,0,5131.0,6623.0,14,0,2,0,0.0,1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6583,0.068957591,75,0,19.0,6623.0,4,0,0,0,0.0,5625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89244,1.000192271,42,2,0.20628156600000003,6335.0,9,0,0,0,0.0,1764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7618,0.738426037,46,0,1.522727273,1275.0,10,0,1,0,1.0,2116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88426,0.9999998999999999,27,0,0.075969612,2500.0,0,1,0,0,0.0,729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62451,0.0,69,0,58.0,6623.0,2,0,0,0,1.0,4761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53469,0.0,65,0,0.0060901340000000005,22166.0,9,0,1,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111285,0.006605598000000001,65,1,0.263000272,7345.0,15,0,3,0,1.0,4225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68375,0.038640906,22,0,0.001996008,500.0,3,0,0,0,0.0,484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122819,0.061535085,77,0,0.21792735800000002,3000.0,10,0,1,0,0.0,5929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20634,0.017322544,73,0,0.0035547659999999996,4500.0,6,0,0,0,1.0,5329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29496,0.087456676,59,0,0.371136791,7441.0,16,0,2,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111519,0.426977527,65,0,0.23825841600000003,4960.0,3,0,1,0,1.0,4225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120715,0.0,51,0,0.390293225,7911.0,9,0,2,0,4.0,2601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119986,0.000114282,48,0,0.251718535,8000.0,6,0,2,0,3.0,2304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137484,0.39261251,53,0,0.571790152,4345.0,12,0,1,0,3.0,2809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78808,0.128655658,50,0,0.17938817899999998,10100.0,12,0,1,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62750,0.298612818,81,0,0.09654517300000001,20000.0,16,0,0,0,0.0,6561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113265,0.051830107,31,1,0.347778785,5514.0,8,0,1,0,1.0,961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143660,0.002259507,44,0,0.225248373,11675.0,10,0,1,0,2.0,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119314,0.9857342840000001,52,1,0.471827031,10683.0,7,0,4,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60178,0.076483772,78,1,0.6882723959999999,19500.0,10,0,2,0,1.0,6084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97880,0.039640004,63,0,0.23398537600000002,16000.0,12,0,2,0,3.0,3969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90080,0.042954992000000004,75,0,0.238603039,3750.0,14,0,1,0,0.0,5625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139041,0.988023952,38,1,0.7292768959999999,2267.0,4,2,1,2,0.0,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105157,0.150472482,40,1,0.9438278090000001,13333.0,26,0,4,0,5.0,1600,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46717,0.852814719,50,0,0.543025733,6100.0,5,0,1,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115071,0.84708955,57,1,0.343813617,8841.0,15,2,2,0,1.0,3249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
